date,preclose,open,high,low,close,volume,amount,chg,chg.per
20160530,5739.5897,5705.9957,5764.7614,5655.6352,5711.3152,4888800300,65125799190,-28.2745,-0.4926
20160531,5711.3152,5721.8261,5947.4279,5721.8261,5947.3224,9523807200,1.24E+11,236.0072,4.1323
20160601,5947.3224,5957.1761,6013.9035,5949.6366,5973.7799,9451398700,1.31E+11,26.4575,0.4449
20160602,5973.7799,5961.7154,6014.6099,5955.3472,6013.8942,8124530800,1.09E+11,40.1143,0.6715
20160603,6013.8942,6016.9487,6062.1379,5992.3207,6032.603,8484351400,1.18E+11,18.7088,0.3111
20160606,6032.603,6051.9476,6067.4652,6008.9257,6051.8595,7355282000,1.02E+11,19.2565,0.3192
20160607,6051.8595,6048.3198,6052.0491,6010.3535,6045.3571,6959825800,95045442990,-6.5024,-0.1074
20160608,6045.3571,6037.4133,6058.1769,5972.7439,6023.8776,7349816300,1.02E+11,-21.4795,-0.3553
20160613,6023.8776,5943.7334,5992.3346,5745.9998,5746.4438,8713985700,1.18E+11,-277.4338,-4.6056
20160614,5746.4438,5723.9941,5778.8537,5700.5226,5762.7612,6203270400,81369911480,16.3174,0.284
20160615,5762.7612,5701.3881,5972.8525,5692.8145,5952.846,9087860500,1.22E+11,190.0848,3.2985
20160616,5952.846,5945.4943,5979.1155,5909.6871,5930.5454,9603146000,1.33E+11,-22.3006,-0.3746
20160617,5930.5454,5937.3204,6002.6166,5918.1931,5964.2724,8906684100,1.18E+11,33.727,0.5687
20160620,5964.2724,5965.8246,5994.9995,5908.4815,5985.5691,7453014500,1.00E+11,21.2967,0.3571
20160621,5985.5691,6023.9225,6053.4091,5888.3583,5916.8032,8814068600,1.19E+11,-68.7659,-1.1489
20160622,5916.8032,5901.1504,6009.0569,5895.9138,6008.8857,7241714500,93026461914,92.0825,1.5563
20160623,6008.8857,5998.6728,6015.182,5933.6833,5978.1737,7797955600,1.04E+11,-30.712,-0.5111
20160624,5978.1737,5967.5154,6011.3713,5748.8387,5903.6202,9841986800,1.26E+11,-74.5535,-1.2471
20160627,5903.6202,5864.726,6044.3229,5864.6141,6044.2191,8404790700,1.12E+11,140.5989,2.3816
20160628,6044.2191,6018.912,6111.0708,6012.0512,6107.5105,9495272300,1.28E+11,63.2914,1.0471
20160629,6107.5105,6130.576,6145.0001,6100.084,6120.2021,9305521800,1.22E+11,12.6916,0.2078
20160630,6120.2021,6127.9892,6143.2323,6090.9036,6123.4939,7729966100,1.03E+11,3.2918,0.0538
20160701,6123.4939,6133.7178,6163.4256,6095.85,6111.5385,7381443300,96454340221,-11.9554,-0.1952
20160704,6111.5385,6079.5844,6240.603,6078.6278,6231.8811,10007819100,1.26E+11,120.3426,1.9691
20160705,6231.8811,6244.387,6276.8212,6226.2952,6269.5046,10792880000,1.37E+11,37.6235,0.6037
20160706,6269.5046,6250.4887,6299.7335,6231.5408,6297.3969,9506962200,1.22E+11,27.8923,0.4449
20160707,6297.3969,6291.0571,6342.4345,6256.272,6319.7926,11245359700,1.52E+11,22.3957,0.3556
20160708,6319.7926,6308.0623,6337.0713,6276.8299,6299.8533,8806474100,1.17E+11,-19.9393,-0.3155
20160711,6299.8533,6320.0629,6387.0702,6306.1335,6312.4988,10366286600,1.40E+11,12.6455,0.2007
20160712,6312.4988,6309.819,6395.4352,6248.934,6395.1448,11687378800,1.48E+11,82.646,1.3092
20160713,6395.1448,6413.8122,6456.7724,6392.3995,6446.5634,11212208100,1.43E+11,51.4186,0.804
20160714,6446.5634,6437.277,6458.288,6410.3989,6455.5827,9527158100,1.25E+11,9.0193,0.1399
20160715,6455.5827,6459.6255,6469.0454,6409.7969,6441.0159,9319290400,1.20E+11,-14.5668,-0.2256
20160718,6441.0159,6426.8558,6455.459,6379.0647,6412.0731,8933062800,1.16E+11,-28.9428,-0.4494
20160719,6412.0731,6407.0339,6431.9383,6355.4787,6431.9383,8096187200,1.09E+11,19.8652,0.3098
20160720,6431.9383,6429.689,6454.179,6404.1539,6417.9223,7482030800,1.01E+11,-14.016,-0.2179
20160721,6417.9223,6414.8007,6487.0216,6405.6019,6442.7093,8743792600,1.17E+11,24.787,0.3862
20160722,6442.7093,6437.8833,6448.3659,6385.2522,6390.9254,8644549300,1.15E+11,-51.7839,-0.8038
20160725,6390.9254,6383.5616,6441.3161,6374.2552,6408.7831,8109003900,1.06E+11,17.8577,0.2794
20160726,6408.7831,6410.8227,6494.7395,6410.8227,6494.4743,8155655600,1.03E+11,85.6912,1.3371
20160727,6494.4743,6499.3377,6515.8778,6154.4592,6229.2885,13852789300,1.75E+11,-265.1858,-4.0833
20160728,6229.2885,6220.9168,6273.3798,6148.8585,6243.2883,9131871200,1.14E+11,13.9998,0.2247
20160729,6243.2883,6239.8538,6259.1994,6183.1647,6202.8923,7268133200,90326551800,-40.396,-0.647
20160801,6202.8923,6179.2019,6179.2019,6046.4023,6109.2782,7291022100,87691638034,-93.6141,-1.5092
20160802,6109.2782,6100.7491,6168.6819,6099.2499,6168.5088,5580505600,66288104959,59.2306,0.9695
20160803,6168.5088,6154.4741,6203.6148,6140.8294,6198.3885,6868695100,80885121046,29.8797,0.4844
20160804,6198.3885,6194.2028,6245.3048,6174.2398,6238.2309,7055639400,84228162264,39.8424,0.6428
20160805,6238.2309,6231.5257,6251.3982,6202.8622,6203.2872,6754335600,81408223905,-34.9437,-0.5602
20160808,6203.2872,6191.6474,6290.8999,6152.5791,6290.7562,7704788000,87087721739,87.469,1.41
20160809,6290.7562,6283.2888,6341.7233,6281.0723,6341.5497,7816512200,92794683063,50.7935,0.8074
20160810,6341.5497,6336.5359,6366.089,6314.5125,6318.2681,7719742400,91372973411,-23.2816,-0.3671
20160811,6318.2681,6304.7771,6318.9779,6226.3129,6226.3129,7068452700,84068495381,-91.9552,-1.4554
20160812,6226.3129,6218.3533,6299.0915,6204.9613,6299.0915,6863547800,77608881956,72.7786,1.1689
20160815,6299.0915,6309.4141,6451.929,6289.7246,6442.5272,11798146800,1.36E+11,143.4357,2.2771
20160816,6442.5272,6449.9066,6488.7007,6446.2363,6468.8946,10971284000,1.30E+11,26.3674,0.4093
20160817,6468.8946,6462.0466,6502.1391,6437.2631,6488.3648,9578850800,1.10E+11,19.4702,0.301
20160818,6488.3648,6485.9268,6527.1975,6466.3975,6490.408,11041553500,1.20E+11,2.0432,0.0315
20160819,6490.408,6485.7195,6516.9793,6451.612,6499.5548,9182709900,1.01E+11,9.1468,0.1409
20160822,6499.5548,6499.7527,6508.7968,6419.5628,6420.3544,9236915300,1.02E+11,-79.2004,-1.2186
20160823,6420.3544,6414.9819,6448.5425,6380.915,6428.6978,8057296300,86882141020,8.3434,0.13
20160824,6428.6978,6432.8787,6466.6253,6415.6998,6435.0586,7386234400,83336139396,6.3608,0.0989
20160825,6435.0586,6398.5641,6398.5641,6312.6532,6382.5704,7972243100,90859885170,-52.4882,-0.8157
20160826,6382.5704,6395.772,6460.8679,6395.7304,6410.7335,7478579400,88200838749,28.1631,0.4413
20160829,6410.7335,6409.1178,6442.3982,6398.7765,6427.5291,6895657000,82355641766,16.7956,0.262
20160830,6427.5291,6428.9659,6459.7148,6413.7103,6425.7543,6158835200,74080579914,-1.7748,-0.0276
20160831,6425.7543,6422.8012,6441.106,6390.699,6434.2103,6527700500,75033509484,8.456,0.1316
20160901,6434.2103,6434.2608,6445.4324,6380.9005,6381.4755,7188610900,81004501535,-52.7348,-0.8196
20160902,6381.4755,6371.4921,6403.5722,6320.4791,6356.9538,6750696300,78519545108,-24.5217,-0.3843
20160905,6356.9538,6372.624,6419.7461,6372.624,6391.7923,6543463900,76419151271,34.8385,0.548
20160906,6391.7923,6392.6082,6493.3473,6345.6948,6492.9722,8682608700,1.05E+11,101.1799,1.583
20160907,6492.9722,6490.3301,6529.8114,6483.0878,6494.3159,9319020900,1.09E+11,1.3437,0.0207
20160908,6494.3159,6489.6169,6518.3321,6478.6477,6517.9835,7246413500,87823608439,23.6676,0.3644
20160909,6517.9835,6518.6757,6539.3476,6470.9046,6471.053,7867246300,95311303692,-46.9305,-0.72
20160912,6471.053,6362.77,6383.8434,6283.8161,6291.6364,9004175600,1.05E+11,-179.4166,-2.7726
20160913,6291.6364,6324.7438,6340.8722,6284.0368,6320.0315,6863666000,81512867167,28.3951,0.4513
20160914,6320.0315,6286.6174,6318.2705,6260.6525,6278.158,5831969200,69112385410,-41.8735,-0.6626
20160919,6278.158,6292.807,6344.4504,6292.807,6344.181,5497876400,63813913419,66.023,1.0516
20160920,6344.181,6344.7056,6346.9304,6319.7623,6342.0328,5450561300,62741951536,-2.1482,-0.0339
20160921,6342.0328,6342.004,6362.9993,6335.3916,6343.7541,5029034300,60152141209,1.7213,0.0271
20160922,6343.7541,6381.1565,6410.57,6377.1734,6385.6353,6297160000,73959516342,41.8812,0.6602
20160923,6385.6353,6397.3334,6402.6392,6369.2226,6370.5834,6257830700,72046479365,-15.0519,-0.2357
20160926,6370.5834,6363.9308,6364.2086,6239.8672,6241.5157,7210665900,80920791482,-129.0677,-2.026
20160927,6241.5157,6229.8183,6287.3356,6200.5654,6286.9093,5640053300,63613816981,45.3936,0.7273
20160928,6286.9093,6300.8497,6300.8497,6266.7529,6281.2838,4916326200,55557965880,-5.6255,-0.0895
20160929,6281.2838,6288.9181,6323.4158,6288.9181,6298.7911,5069155800,58112818885,17.5073,0.2787
20160930,6298.7911,6292.0797,6338.299,6289.4658,6328.0856,4496512900,52590567656,29.2945,0.4651
20161010,6328.0856,6364.5166,6447.9361,6345.331,6447.6934,7272403500,87775587398,119.6078,1.8901
20161011,6447.6934,6451.0445,6486.6499,6443.7479,6486.4254,7885088700,89907667464,38.732,0.6007
20161012,6486.4254,6463.8094,6484.0002,6452.4135,6482.7379,6771848700,77595765779,-3.6875,-0.0568
20161013,6482.7379,6480.9293,6501.5569,6468.1323,6484.831,6847165100,78494098696,2.0931,0.0323
20161014,6484.831,6476.2612,6477.8533,6423.5788,6469.4915,6586009700,75444317293,-15.3395,-0.2365
20161017,6469.4915,6478.5108,6487.6708,6394.4868,6413.1487,7170479600,83743641999,-56.3428,-0.8709
20161018,6413.1487,6409.7381,6509.2821,6409.7381,6509.2821,7369850800,86044533819,96.1334,1.499
20161019,6509.2821,6518.7373,6531.162,6476.562,6495.2574,7504880700,87276975360,-14.0247,-0.2155
20161020,6495.2574,6495.8268,6506.581,6474.7793,6498.2375,6557491200,75634634720,2.9801,0.0459
20161021,6498.2375,6498.9857,6506.6107,6424.4429,6475.2807,7319512600,83617171253,-22.9568,-0.3533
20161024,6475.2807,6479.5541,6546.7881,6472.9393,6539.4661,8607674500,93119437037,64.1854,0.9912
20161025,6539.4661,6543.4668,6563.5233,6536.9443,6563.3539,8392323000,94315371654,23.8878,0.3653
20161026,6563.3539,6561.1581,6561.2466,6511.657,6530.3898,8085924400,91780594799,-32.9641,-0.5022
20161027,6530.3898,6522.8868,6529.4679,6488.3634,6517.3594,6710299700,76662910799,-13.0304,-0.1995
20161028,6517.3594,6512.038,6536.8349,6455.1476,6455.8349,7069709600,79712066802,-61.5245,-0.944
20161031,6455.8349,6441.4348,6460.7728,6408.2731,6452.2058,6025368800,71768415874,-3.6291,-0.0562
20161101,6452.2058,6456.9993,6508.3642,6450.0204,6507.95,6253990200,72251174359,55.7442,0.864
20161102,6507.95,6494.9803,6506.7756,6450.0506,6455.1295,7229906800,82898303275,-52.8205,-0.8116
20161103,6455.1295,6442.3549,6521.0003,6436.9074,6483.7322,7754984500,88683292154,28.6027,0.4431
20161104,6483.7322,6482.6008,6502.7409,6449.5605,6462.5928,7063540600,81640501576,-21.1394,-0.326
20161107,6462.5928,6461.0006,6487.0601,6437.74,6468.8171,6881212600,76326265918,6.2243,0.0963
20161108,6468.8171,6487.6487,6518.1891,6476.4443,6503.1781,7244487800,78508137415,34.361,0.5312
20161109,6503.1781,6504.4117,6507.8648,6380.5711,6453.5718,8806010200,96517280987,-49.6063,-0.7628
20161110,6453.5718,6501.6388,6538.7419,6501.6388,6536.9651,9062523800,96157565168,83.3933,1.2922
20161111,6536.9651,6539.3598,6584.4097,6527.4524,6583.8864,11037159400,1.18E+11,46.9213,0.7178
20161114,6583.8864,6568.6594,6624.2056,6566.0537,6615.0071,12666934300,1.29E+11,31.1207,0.4727
20161115,6615.0071,6622.878,6641.0354,6602.2812,6640.4616,10511091200,1.08E+11,25.4545,0.3848
20161116,6640.4616,6647.5287,6658.4279,6630.1238,6644.1878,9546867600,1.03E+11,3.7262,0.0561
20161117,6644.1878,6633.3099,6646.309,6596.896,6636.469,8453531200,87728988756,-7.7188,-0.1162
20161118,6636.469,6632.627,6643.9408,6592.8358,6602.3265,8127855100,86902679609,-34.1425,-0.5145
20161121,6602.3265,6597.1749,6635.8918,6591.9754,6611.5399,7875184400,90652603587,9.2134,0.1395
20161122,6611.5399,6619.8503,6661.5407,6617.0696,6661.246,9217780900,1.02E+11,49.7061,0.7518
20161123,6661.246,6668.2484,6676.6675,6617.7752,6631.1733,9396324000,1.04E+11,-30.0727,-0.4515
20161124,6631.1733,6635.2237,6656.9659,6607.0277,6623.0489,9358629900,1.05E+11,-8.1244,-0.1225
20161125,6623.0489,6620.2193,6652.916,6531.3667,6652.8177,8893463600,1.00E+11,29.7688,0.4495
20161128,6652.8177,6667.2656,6692.1415,6650.9193,6670.8035,9574136600,1.07E+11,17.9858,0.2703
20161129,6670.8035,6658.3551,6681.8812,6619.0387,6620.7949,10144690600,1.13E+11,-50.0086,-0.7497
20161130,6620.7949,6605.3611,6615.921,6568.7956,6585.5776,8152681300,91354956779,-35.2173,-0.5319
20161201,6585.5776,6593.5939,6624.8511,6593.0738,6624.4657,7781850900,87662536456,38.8881,0.5905
20161202,6624.4657,6617.8743,6623.7939,6520.9745,6520.9745,8109752500,91203225960,-103.4912,-1.5623
20161205,6520.9745,6462.2556,6522.5969,6451.0843,6486.0173,6682182100,75623703982,-34.9572,-0.5361
20161206,6486.0173,6496.1638,6514.0316,6484.979,6490.8897,5200919800,61621652399,4.8724,0.0751
20161207,6490.8897,6493.0029,6558.2433,6481.9199,6558.0247,5940641400,67819689395,67.135,1.0343
20161208,6558.0247,6561.7215,6562.6574,6522.9608,6527.4338,5698976300,67589603421,-30.5909,-0.4665
20161209,6527.4338,6519.3949,6534.8963,6500.2146,6513.9155,5921829100,71500666286,-13.5183,-0.2071
20161212,6513.9155,6512.959,6519.628,6241.6118,6249.0784,9473677800,1.07E+11,-264.8371,-4.0657
20161213,6249.0784,6235.5581,6292.8031,6190.389,6278.1793,6520672800,75946019132,29.1009,0.4657
20161214,6278.1793,6269.0808,6299.0401,6216.9508,6239.4989,6897758400,81065251163,-38.6804,-0.6161
20161215,6239.4989,6216.1446,6310.7437,6211.2733,6280.3981,6473297300,75209830320,40.8992,0.6555
20161216,6280.3981,6279.2765,6329.1906,6273.0011,6318.5239,6220417600,71330845123,38.1258,0.6071
20161219,6318.5239,6319.8574,6330.3823,6297.3666,6320.7324,6257915800,70180562733,2.2085,0.035
20161220,6320.7324,6314.6113,6315.5363,6275.3113,6300.6383,6092065700,65544588691,-20.0941,-0.3179
20161221,6300.6383,6311.0581,6348.376,6311.0581,6347.6058,6363287000,70594550290,46.9675,0.7454
20161222,6347.6058,6341.2009,6350.2726,6313.8578,6341.7879,5961720700,64478216465,-5.8179,-0.0917
20161223,6341.7879,6339.3466,6343.8546,6277.66,6281.9966,5718248200,64218562488,-59.7913,-0.9428
20161226,6281.9966,6260.3396,6295.236,6194.2656,6294.7546,5444435800,60864353719,12.758,0.2031
20161227,6294.7546,6291.6466,6311.0357,6284.0401,6288.8594,4927552400,56430287095,-5.8952,-0.0937
20161228,6288.8594,6288.7324,6295.8909,6257.1041,6270.2395,4857416500,54961473637,-18.6199,-0.2961
20161229,6270.2395,6261.8676,6286.7413,6242.9837,6252.6076,4502814200,51113318088,-17.6319,-0.2812
20161230,6252.6076,6255.6201,6275.5494,6241.7188,6263.6256,4692493700,54554271036,11.018,0.1762
20170103,6263.6256,6273.8182,6320.9526,6273.7528,6320.7626,4857779100,57302999275,57.137,0.9122
20170104,6320.7626,6321.7473,6395.0039,6314.1267,6394.6694,6673942300,78531887327,73.9068,1.1693
20170105,6394.6694,6391.5838,6412.8739,6385.1212,6399.2841,6144520300,72267790981,4.6147,0.0722
20170106,6399.2841,6398.8633,6401.7389,6364.8875,6371.6168,6490247300,73723002444,-27.6673,-0.4323
20170109,6371.6168,6365.3886,6415.4682,6357.3566,6415.4176,6397903100,74310358181,43.8008,0.6874
20170110,6415.4176,6412.7619,6428.834,6388.9201,6393.9283,6821068400,76722142933,-21.4893,-0.335
20170111,6393.9283,6381.7048,6402.8989,6331.5065,6331.9638,6284335900,68331890909,-61.9645,-0.9691
20170112,6331.9638,6325.6232,6339.3218,6269.199,6272.851,5343363400,57259476375,-59.1128,-0.9336
20170113,6272.851,6272.7899,6282.7162,6182.1048,6194.6575,5361148400,58444907279,-78.1935,-1.2465
20170116,6194.6575,6184.1292,6184.3369,5872.3953,6031.2414,7895834800,82148409479,-163.4161,-2.638
20170117,6031.2414,6006.0795,6082.2006,5957.0439,6082.0657,5054089800,54018905762,50.8243,0.8427
20170118,6082.0657,6067.1677,6098.7843,6049.9691,6068.593,4614218000,48404585975,-13.4727,-0.2215
20170119,6068.593,6054.7251,6074.4639,6029.6401,6043.675,4441961600,45854100379,-24.918,-0.4106
20170120,6043.675,6037.5604,6129.5799,6034.9691,6121.9983,4571735400,49013086160,78.3233,1.296
20170123,6121.9983,6130.4404,6189.1736,6130.1951,6172.1671,5038973600,52727412759,50.1688,0.8195
20170124,6172.1671,6167.8403,6177.2076,6154.0678,6165.2642,5012780300,49571128604,-6.9029,-0.1118
20170125,6165.2642,6156.7761,6187.4333,6152.1441,6179.5681,4297428800,43740185010,14.3039,0.232
20170126,6179.5681,6183.1588,6224.1897,6183.1588,6223.7061,4054247700,41944886987,44.138,0.7143
20170203,6223.7061,6227.4615,6231.6039,6190.8278,6207.0921,3554149100,37929189875,-16.614,-0.2669
20170206,6207.0921,6206.5352,6259.4103,6195.4953,6259.2471,4575565600,50034776941,52.155,0.8402
20170207,6259.2471,6254.2002,6269.4606,6223.5399,6255.927,5092823200,53950802890,-3.3201,-0.053
20170208,6255.927,6248.4708,6291.7658,6219.0209,6291.5977,5388511900,57742142041,35.6707,0.5702
20170209,6291.5977,6288.8842,6331.3294,6285.7284,6331.1771,7272232900,74903715864,39.5794,0.6291
20170210,6331.1771,6329.6825,6350.3394,6320.2482,6337.1081,8937713900,87202785397,5.931,0.0937
20170213,6337.1081,6341.7267,6370.2071,6331.9619,6369.6526,8376505400,84625077163,32.5445,0.5136
20170214,6369.6526,6366.937,6378.0622,6346.5932,6374.8852,7606862900,75879186213,5.2326,0.0821
20170215,6374.8852,6367.6437,6379.7876,6301.0125,6311.6959,8407660700,84745249693,-63.1893,-0.9912
20170216,6311.6959,6308.3181,6363.8696,6306.5107,6359.3361,7507458100,75785517261,47.6402,0.7548
20170217,6359.3361,6356.0922,6365.6958,6300.51,6307.1627,7907995200,80705736069,-52.1734,-0.8204
20170220,6307.1627,6307.2342,6385.0625,6307.2342,6385.0625,7412663600,80325702731,77.8998,1.2351
20170221,6385.0625,6390.508,6434.5346,6386.904,6434.4383,7889690100,86222033428,49.3758,0.7733
20170222,6434.4383,6432.7507,6474.4899,6431.4088,6474.225,8752564100,95597767122,39.7867,0.6183
20170223,6474.225,6470.617,6482.2481,6435.7455,6473.993,8936667800,99277240144,-0.232,-0.0036
20170224,6473.993,6466.1821,6477.4217,6445.0669,6476.1655,7625812700,85426215440,2.1725,0.0336
20170227,6476.1655,6476.376,6480.1867,6417.7848,6424.2549,7224501000,81011815135,-51.9106,-0.8016
20170228,6424.2549,6424.9954,6451.2916,6414.7839,6450.9701,6303112600,71170206500,26.7152,0.4158
20170301,6450.9701,6446.4356,6488.8245,6440.8074,6467.6385,7247967100,83177653149,16.6684,0.2584
20170302,6467.6385,6476.1055,6484.1156,6431.4355,6434.6262,7206417200,84092921492,-33.0123,-0.5104
20170303,6434.6262,6417.3888,6457.228,6398.8848,6452.839,6525325300,78891589125,18.2128,0.283
20170306,6452.839,6457.5928,6518.0421,6457.5928,6517.3235,6727767200,83853156141,64.4845,0.9993
20170307,6517.3235,6517.8451,6523.3598,6491.2635,6523.1868,6853491500,82330583705,5.8633,0.09
20170308,6523.1868,6519.9741,6525.1932,6478.5482,6497.0878,6306736900,75049470141,-26.099,-0.4001
20170309,6497.0878,6484.5815,6484.8275,6425.0028,6439.3822,6423898200,73949329067,-57.7056,-0.8882
20170310,6439.3822,6436.7583,6464.6026,6436.6388,6447.9165,5635992900,69999414897,8.5343,0.1325
20170313,6447.9165,6444.5584,6508.0665,6412.708,6507.8964,6491243000,81201111069,59.9799,0.9302
20170314,6507.8964,6508.369,6518.7786,6480.0806,6493.4846,6027199500,74548113277,-14.4118,-0.2215
20170315,6493.4846,6486.3,6499.5423,6471.7207,6486.0616,5575008500,69104007281,-7.423,-0.1143
20170316,6486.0616,6499.8323,6543.3407,6499.8323,6543.3407,6865461900,84809251031,57.2791,0.8831
20170317,6543.3407,6543.5573,6555.5786,6480.2914,6483.2463,7306370600,89911150469,-60.0944,-0.9184
20170320,6483.2463,6484.5404,6498.5658,6451.354,6498.3416,6164478300,76363964979,15.0953,0.2328
20170321,6498.3416,6494.7728,6516.0101,6484.687,6515.9458,5899504200,75784024757,17.6042,0.2709
20170322,6515.9458,6486.3011,6514.6285,6459.975,6499.7928,7227336600,88332148328,-16.153,-0.2479
20170323,6499.7928,6502.1273,6533.6523,6445.8112,6512.1874,7691114700,95665083643,12.3946,0.1907
20170324,6512.1874,6509.2327,6552.7481,6500.0657,6546.615,8354782200,99764242487,34.4276,0.5287
20170327,6546.615,6545.4462,6555.7939,6510.4398,6516.0326,7748273700,91609824450,-30.5824,-0.4671
20170328,6516.0326,6509.0377,6519.0858,6483.6403,6498.6902,6126211400,74546542337,-17.3424,-0.2661
20170329,6498.6902,6504.2455,6522.5117,6461.5358,6480.543,8561404800,94145712453,-18.1472,-0.2792
20170330,6480.543,6467.063,6471.935,6369.1202,6375.7437,9651272400,1.03E+11,-104.7993,-1.6171
20170331,6375.7437,6374.565,6402.2179,6365.4474,6401.6479,7208277200,81869918412,25.9042,0.4063
20170405,6401.6479,6450.8955,6539.9665,6450.8955,6539.9665,9701497800,1.10E+11,138.3186,2.1607
20170406,6539.9665,6554.7454,6569.7021,6535.0376,6559.6526,9747113500,1.07E+11,19.6861,0.301
20170407,6559.6526,6554.2567,6593.949,6544.2362,6578.726,10059667100,1.15E+11,19.0734,0.2908
20170410,6578.726,6575.4597,6595.1986,6556.0781,6566.5441,10252932300,1.18E+11,-12.1819,-0.1852
20170411,6566.5441,6566.84,6631.9963,6531.5307,6629.1661,12773804800,1.48E+11,62.622,0.9537
20170412,6629.1661,6625.8795,6626.761,6571.4755,6576.4761,11417302700,1.26E+11,-52.69,-0.7948
20170413,6576.4761,6569.2398,6627.702,6562.7621,6615.7042,8771144000,95722060561,39.2281,0.5965
20170414,6615.7042,6623.4544,6623.8014,6522.7905,6528.1624,9751115100,1.08E+11,-87.5418,-1.3232
20170417,6528.1624,6500.9489,6502.036,6426.2797,6456.598,8753220700,99323748147,-71.5644,-1.0962
20170418,6456.598,6452.918,6491.8082,6416.1723,6418.2114,8018564100,91417770877,-38.3866,-0.5945
20170419,6418.2114,6390.3311,6401.4112,6285.9903,6350.6465,8700044700,95577254209,-67.5649,-1.0527
20170420,6350.6465,6349.4075,6377.8003,6299.8941,6347.7732,7917415700,92055492681,-2.8733,-0.0452
20170421,6347.7732,6345.7705,6364.6737,6296.8103,6300.7128,6087110100,72187532636,-47.0604,-0.7414
20170424,6300.7128,6282.331,6282.7398,6137.9201,6138.5049,7077136800,78586553277,-162.2079,-2.5744
20170425,6138.5049,6139.4842,6203.6818,6131.9512,6160.4612,6465772900,73714024619,21.9563,0.3577
20170426,6160.4612,6159.8926,6195.3247,6157.3991,6176.3981,6974602900,81432873560,15.9369,0.2587
20170427,6176.3981,6157.5184,6205.2293,6052.8806,6192.3044,8935778900,1.02E+11,15.9063,0.2575
20170428,6192.3044,6174.142,6214.1617,6166.7979,6211.8624,6676916700,76705995604,19.558,0.3158
20170502,6211.8624,6205.1005,6216.4949,6186.1678,6216.115,7028900300,83553106435,4.2526,0.0685
20170503,6216.115,6205.6817,6225.6265,6174.6918,6197.4779,7247544700,85574278198,-18.6371,-0.2998
20170504,6197.4779,6180.0292,6236.8865,6151.8088,6176.3053,7741351300,89915586361,-21.1726,-0.3416
20170505,6176.3053,6155.1974,6164.2461,6089.0909,6089.6828,7155199600,81292488330,-86.6225,-1.4025
20170508,6089.6828,6076.458,6083.362,5975.2213,5975.5395,6718255500,76311198234,-114.1433,-1.8744
20170509,5975.5395,5953.8391,6012.4429,5919.5993,6012.0016,5472699300,62722952719,36.4621,0.6102
20170510,6012.0016,6010.7303,6038.9734,5885.5213,5885.841,6264566000,71467192554,-126.1606,-2.0985
20170511,5885.841,5856.4147,5873.9064,5731.4825,5872.6391,7305431400,77588395749,-13.2019,-0.2243
20170512,5872.6391,5859.3374,5889.93,5820.2939,5863.7832,5668562800,62606811862,-8.8559,-0.1508
20170515,5863.7832,5880.6961,5912.2661,5880.6961,5893.5075,4972593300,58911836309,29.7243,0.5069
20170516,5893.5075,5882.3298,6014.8806,5839.2197,6014.7344,7342661600,84036099309,121.2269,2.057
20170517,6014.7344,6006.4691,6055.9183,6001.0394,6027.6504,7314690900,84588690909,12.916,0.2147
20170518,6027.6504,5983.3497,6030.109,5965.3503,5976.2998,6006212500,70971740790,-51.3506,-0.8519
20170519,5976.2998,5973.768,5990.4353,5942.6096,5974.9772,5506815200,64668962901,-1.3226,-0.0221
20170522,5974.9772,5962.2861,5987.3066,5873.0412,5888.8127,6089413900,66101128000,-86.1645,-1.4421
20170523,5888.8127,5879.5592,5893.816,5760.3248,5764.8759,6491864700,70779450169,-123.9368,-2.1046
20170524,5764.8759,5740.4428,5799.6834,5668.7221,5799.2499,5813084700,62845340538,34.374,0.5963
20170525,5799.2499,5788.5567,5859.5019,5740.7985,5850.8006,7068395700,75351887954,51.5507,0.8889
20170526,5850.8006,5843.5212,5871.2139,5833.0876,5836.9338,5925619900,65692499036,-13.8668,-0.237
20170531,5836.9338,5887.9405,5913.1835,5820.2063,5824.1042,5847776900,66221305694,-12.8296,-0.2198
20170601,5824.1042,5810.4191,5810.5989,5709.6885,5709.9994,6027890500,65490263888,-114.1048,-1.9592
20170602,5709.9994,5696.8285,5780.5015,5655.762,5772.5174,5886884700,61562500697,62.518,1.0949
20170605,5772.5174,5778.1891,5830.0525,5777.9509,5815.8022,5433329200,59775835963,43.2848,0.7498
20170606,5815.8022,5808.9716,5841.8803,5793.4367,5841.5232,4878150000,53237820722,25.721,0.4423
20170607,5841.5232,5838.8814,5955.0236,5836.4411,5955.0153,7466605900,81742004615,113.4921,1.9429
20170608,5955.0153,5947.975,5972.7277,5940.7235,5958.977,6650654700,74753009505,3.9617,0.0665
20170609,5958.977,5952.4061,5971.5251,5922.7285,5969.2741,6210987400,69574732886,10.2971,0.1728
20170612,5969.2741,5943.6443,5950.0431,5896.4049,5902.8551,6035967500,70214585117,-66.419,-1.1127
20170613,5902.8551,5895.4692,5986.8692,5894.2253,5980.0566,6042416900,70753185224,77.2015,1.3079
20170614,5980.0566,5976.0141,5992.7818,5958.2003,5966.4314,6092696300,71476434180,-13.6252,-0.2278
20170615,5966.4314,5959.4746,6024.3764,5959.1892,6021.1651,6499111000,73277153514,54.7337,0.9174
20170616,6021.1651,6016.9727,6027.395,6003.2623,6012.9996,5691259600,66287703874,-8.1655,-0.1356
